vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,Region,source
2014,95,$42,Pinot Noir Eola-Amity Hills Aeolian,Bethel Heights,"This is aromatically pure, with currant, plum, chocolate, mineral and floral notes mingling effortlessly and continuing into a long and expressive mouthful of open-textured intensity and depth. Shows terrific presence and length. Best from 2017 through 2024. 625 cases made.","Magazine Issue Aug 31, 2016",https://www.winespectator.com/wine/wine-detail/id/415573/name/bethel-heights-pinot-noir-eola-amity-hills-aeolian-2014,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator
2014,95,$55,Chardonnay Dundee Hills Evenstad Reserve,Domaine Serene,"Focused and expressive, this is layered with wet stone, tangy citrus, pear and green guava flavors that swirl through an expansive finish, gaining momentum and extra dimensions with each sip. Drink now through 2024. 2,000 cases made.","Magazine Issue Dec 31, 2016",https://www.winespectator.com/wine/wine-detail/id/424528/name/domaine-serene-chardonnay-dundee-hills-evenstad-reserve-2014,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator
2014,95,$100,Chardonnay Eola-Amity Hills Summum Seven Springs Estate,Evening Land,"Taut, minerally and deftly balanced, this poised style delivers beautifully defined pear, river stone, floral and lime flavors, showing distinction and presence. Drink now through 2024. 400 cases made.","Magazine Issue Dec 31, 2016",https://www.winespectator.com/wine/wine-detail/id/424188/name/evening-land-chardonnay-eola-amity-hills-summum-seven-springs-estate-2014,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator
2014,94,$105,Pinot Noir Dundee Hills Winderlea Vineyard,Adelsheim,"Vital and open-textured, serving up rich blackberry, cherry and spice flavors, with transparency and verve. Finishes with refreshing weightlessness. Drink now through 2024. 146 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/427226/name/adelsheim-pinot-noir-dundee-hills-winderlea-vineyard-2014,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator
2014,94,$125,Pinot Noir Dundee Hills Arcus Estate,Archery Summit,"Focused and generous, with ripe flavors on a taut frame, offering black cherry and smoky notes and mineral accents that linger harmoniously. Has a certain majesty as the finish persists. Best from 2018 through 2024. 1,320 cases made.","Magazine Issue Dec 31, 2016",https://www.winespectator.com/wine/wine-detail/id/424190/name/archery-summit-pinot-noir-dundee-hills-arcus-estate-2014,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator
2014,94,$125,Pinot Noir Ribbon Ridge Cuvée 59 Beaux Frères Vineyard,Beaux Frères,"Supple, open-textured and seductive, with gorgeous plum and red currant flavors set on a polished frame, floating easily over velvety tannins on the precise, focused finish. Best from 2018 through 2024. 488 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/426606/name/beaux-fr%C3%A8res-pinot-noir-ribbon-ridge-cuv%C3%A9e-59-beaux-fr%C3%A8res-vineyard-2014,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator
2014,94,$100,Pinot Noir Ribbon Ridge The Upper Terrace,Beaux Frères,"Supple, velvety, focused and distinctive, with smoky, minerally accents around a core of cherry, raspberry and blueberry fruit. Finishes with presence and persistence on an open texture. Drink now through 2024. 1,260 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/426607/name/beaux-fr%C3%A8res-pinot-noir-ribbon-ridge-the-upper-terrace-2014,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator
2014,94,$60,Pinot Noir Ribbon Ridge Le Pré Du Col Vineyard,Bergström,"Expressive, rich and complex, layering blueberry, cherry and plum flavors with savory spice and cedar notes, with fine-powder tannins lifting the long finish. Best from 2018 through 2024. 500 cases made.","Magazine Issue Dec 31, 2016",https://www.winespectator.com/wine/wine-detail/id/424529/name/bergstr%C3%B6m-pinot-noir-ribbon-ridge-le-pr%C3%A9-du-col-vineyard-2014,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator
2014,94,$62,Pinot Noir Yamhill-Carlton District Gregory Ranch,Bergström,"Broad and spicy, with pepper, white chocolate and bay leaf overtones to the rich cherry and raspberry fruit. Glides into a generous and open-textured finish. Drink now through 2024. 500 cases made.","Magazine Issue Dec 31, 2016",https://www.winespectator.com/wine/wine-detail/id/424530/name/bergstr%C3%B6m-pinot-noir-yamhill-carlton-district-gregory-ranch-2014,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator
2014,94,$185,Pinot Noir Dundee Hills Grace Vineyard,Domaine Serene,"Discreet at first but then slowly blooms into a supple and rich wine. Raspberry and spice aromas open to subtly powerful cherry, dark tea and orange peel flavors that finish with polished tannins. Drink now through 2024. 384 cases made.","Magazine Issue Feb 28, 2018",https://www.winespectator.com/wine/wine-detail/id/446718/name/domaine-serene-pinot-noir-dundee-hills-grace-vineyard-2014,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator
2014,94,$95,Pinot Noir Eola-Amity Hills Jerusalem Hill Vineyard,Domaine Serene,"Polished and refined, with a silky texture wrapped around an elegant structure, showing rose petal, raspberry, orange zest and tea accents that glide on the long finish. Drink now through 2023. 1,050 cases made.","Magazine Issue May 31, 2018",https://www.winespectator.com/wine/wine-detail/id/451172/name/domaine-serene-pinot-noir-eola-amity-hills-jerusalem-hill-vineyard-2014,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator
2014,94,$60,Pinot Noir Yamhill-Carlton District Goodrich,Elk Cove,"Distinctly minerally, with a saline quality to the ripe raspberry and cherry flavors, coming together harmoniously against powdery tannins on the long, vivid finish. Exciting, promising a great future. Best from 2017 through 2024. 700 cases made.","Magazine Issue Aug 31, 2016",https://www.winespectator.com/wine/wine-detail/id/416024/name/elk-cove-pinot-noir-yamhill-carlton-district-goodrich-2014,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator
2014,94,$40,Pinot Noir Willamette Valley Strandline,Harper Voit,"Taut, focused and vibrant up front, broadening into an open-textured beauty that delivers black cherry, boysenberry, fresh anise and mineral flavors. Shows terrific presence on the finish. Drink now through 2024. 347 cases made.","Magazine Issue Dec 31, 2016",https://www.winespectator.com/wine/wine-detail/id/424531/name/harper-voit-pinot-noir-willamette-valley-strandline-2014,"['Oregon', 'Willamette Valley']",Wine Spectator
2014,94,$63,Pinot Noir Yamhill-Carlton District Abbott Claim Vineyard,Ken Wright,"Sleek and focused, restrained in style but presenting ripe blueberry, plum and floral flavors that glide into a long, lithe finish. Sleek and deep, lingering with harmony. Drink now through 2024. 400 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/427227/name/ken-wright-pinot-noir-yamhill-carlton-district-abbott-claim-vineyard-2014,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator
2014,94,$63,Pinot Noir Yamhill-Carlton District Tanager Vineyard,Ken Wright,"Supple, focused and expressive, offering blackberry, currant, sassafras and floral flavors wrapped in powdery tannins and gliding into the long, vivid finish. Best from 2018 through 2024. 821 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/427228/name/ken-wright-pinot-noir-yamhill-carlton-district-tanager-vineyard-2014,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator
2014,94,$125,Pinot Noir Willamette Valley Pas De Nom,Penner-Ash,"Firm, with fine tannins under a flowing beam of generous blueberry, currant and floral flavors. Comes together harmoniously on the complete and focused finish. Best from 2018 through 2024. 270 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/426608/name/penner-ash-pinot-noir-willamette-valley-pas-de-nom-2014,"['Oregon', 'Willamette Valley']",Wine Spectator
2014,94,$100,Pinot Noir Ribbon Ridge,Sequitur,"Broad and spicy, open-textured and generous, with ripe plum and currant flavors, shaded by pepper, sage and coffee notes as the finish sails past fine-grained tannins. Completely harmonious and made to age. Drink now through 2024. 538 cases made.","Magazine Issue Oct 31, 2016",https://www.winespectator.com/wine/wine-detail/id/420778/name/sequitur-pinot-noir-ribbon-ridge-2014,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator
2014,94,$48,Pinot Noir Yamhill-Carlton District Shea Vineyard,Stephen Goff,"Polished and elegantly complex, with expressive dark cherry and violet aromas and rich, seamless raspberry, licorice and spice flavors that glide toward refined tannins. Drink now through 2022. 196 cases made.","Magazine Issue Nov 30, 2017",https://www.winespectator.com/wine/wine-detail/id/442330/name/stephen-goff-pinot-noir-yamhill-carlton-district-shea-vineyard-2014,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator
2014,94,$50,Pinot Noir Willamette Valley,Toil Oregon,"Open-textured and inviting, layering the black cherry, currant, mineral and spice flavors on a polished frame, finishing with generosity and precision without excess weight. Drink now through 2024. 316 cases made.","Magazine Issue Aug 31, 2016",https://www.winespectator.com/wine/wine-detail/id/415575/name/toil-oregon-pinot-noir-willamette-valley-2014,"['Oregon', 'Willamette Valley']",Wine Spectator
2014,94,$40,Pinot Noir Chehalem Mountains 3 Clones,Vidon,"This is sleek and harmonious, open-textured and transparent, letting the raspberry, pomegranate, rose petal and spice flavors dance through the long, inviting finish. Drink now through 2024. 710 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/425559/name/vidon-pinot-noir-chehalem-mountains-3-clones-2014,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator
2014,93,$75,Pinot Noir Chehalem Mountains Boulder Bluff Vineyard,Adelsheim,"Gently insistent, focused, expansive and detailed, with dark berry and plum notes competing for attention with hints of wet earth and spice, all playing against fine-grained tannins and a supple structure. Drink now through 2024. 504 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/427229/name/adelsheim-pinot-noir-chehalem-mountains-boulder-bluff-vineyard-2014,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator
2014,93,$65,Pinot Noir Eola-Amity Hills Zena Crown Vineyard,Alexana,"Open-textured and generous, with sassafras-accented black cherry and plum flavors, playing against a light grip of tannins as the finish keeps rolling gently. Has harmony, length and finesse. Drink now through 2024. 303 cases made.","Magazine Issue Aug 31, 2016",https://www.winespectator.com/wine/wine-detail/id/416025/name/alexana-pinot-noir-eola-amity-hills-zena-crown-vineyard-2014,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator
2014,93,$45,Pinot Noir Willamette Valley Marine Sedimentary,Andrew Rich,"Polished and elegantly complex, with expressive raspberry and savory tea aromas and supple cherry, crushed stone and white pepper flavors. Drink now through 2024. 810 cases made.","Magazine Issue Mar 31, 2018",https://www.winespectator.com/wine/wine-detail/id/447454/name/andrew-rich-pinot-noir-willamette-valley-marine-sedimentary-2014,"['Oregon', 'Willamette Valley']",Wine Spectator
2014,93,$90,Pinot Noir Willamette Valley Ceras,Antica Terra,"Broad and expressive, focusing the blackberry and cherry flavors into an open-textured, transparent beam of red fruit and floral flavors that come together harmoniously on the extended finish. Best from 2018 through 2024. 294 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/426484/name/antica-terra-pinot-noir-willamette-valley-ceras-2014,"['Oregon', 'Willamette Valley']",Wine Spectator
2014,93,$85,Pinot Noir Ribbon Ridge Looney Vineyard,Archery Summit,"Graceful and plush, with a rich, complex structure wrapped in expressive black cherry, stony mineral and orange zest flavors. Finishes with a flourish. Drink now through 2020. 323 cases made.","Magazine Issue Sep 30, 2017",https://www.winespectator.com/wine/wine-detail/id/436586/name/archery-summit-pinot-noir-ribbon-ridge-looney-vineyard-2014,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator
2014,93,$40,Pinot Noir Willamette Valley Artisan Series Reserve,Argyle,"Firm and refined, with baby powder–like tannins around the raspberry, strawberry, peach skin and hibiscus notes. Comes together harmoniously on a sleek and transparent frame, finishing long. Best from 2018 through 2024. 7,400 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/426485/name/argyle-pinot-noir-willamette-valley-artisan-series-reserve-2014,"['Oregon', 'Willamette Valley']",Wine Spectator
2014,93,$48,Chardonnay Dundee Hills,Ayoub,"Lively and expressive, lithe and tangy, with tangerine peel and white tea overtones to the apple and lime flavors, hitting mineral notes as the finish rings true. Drink now through 2022. 270 cases made.","Magazine Issue Dec 31, 2016",https://www.winespectator.com/wine/wine-detail/id/424532/name/ayoub-chardonnay-dundee-hills-2014,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator
2014,93,$55,Pinot Noir Dundee Hills ??? Vineyards,Ayoub,"Firm and focused, this is tightly packed with ripe cherry and smoky mineral accents. The flinty character carries through the long and vivid finish. Needs cellaring to gain flesh. Best from 2018 through 2024. 280 cases made.","Magazine Issue Dec 31, 2016",https://www.winespectator.com/wine/wine-detail/id/424533/name/ayoub-pinot-noir-dundee-hills-%3F%3F%3F-vineyards-2014,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator
2014,93,$75,Pinot Noir Eola-Amity Hills Zena Crown,Beaux Frères,"Supple, open-textured and expressive, layering blueberry, plum and savory flavors into a harmonious whole, floating through a long finish against powdery tannins. Has presence and depth. Best from 2018 through 2024. 316 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/427230/name/beaux-fr%C3%A8res-pinot-noir-eola-amity-hills-zena-crown-2014,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator
2014,93,$90,Chardonnay Willamette Valley Sigrid,Bergström,"Crisp and vibrant, with minerally quince and floral flavors, finishing on a spicy note. Has presence, complexity and depth, playing mature elements against a youthful structure. Drink now through 2022. 500 cases made.","Magazine Issue Dec 31, 2016",https://www.winespectator.com/wine/wine-detail/id/424193/name/bergstr%C3%B6m-chardonnay-willamette-valley-sigrid-2014,"['Oregon', 'Willamette Valley']",Wine Spectator
