vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,region,source,varietal,wine_id
2016,88,$20,Pinot Gris Eola-Amity Hills,Cristom,"Vibrant and crisp, with easygoing lime and lemon verbena flavors. Drink now. 1,244 cases made.","Magazine Issue Jul 31, 2018",https://www.winespectator.com/wine/wine-detail/id/454735/name/cristom-pinot-gris-eola-amity-hills-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Gris,454735
2016,88,$19,Pinot Gris Willamette Valley,Elk Cove,"Easygoing and lively, with supple lime, pear and mineral notes. Drink now. 16,841 cases made.","Magazine Issue Dec 15, 2017",https://www.winespectator.com/wine/wine-detail/id/443482/name/elk-cove-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,443482
2016,88,$29,Pinot Gris Willamette Valley Domaine,King Estate,"Delicate and supple, with appealing notes of pear and spicy cinnamon. Drink now. 1,700 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/446149/name/king-estate-pinot-gris-willamette-valley-domaine-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,446149
2016,88,$28,Pinot Gris Willamette Valley Reserve,Lange,"Expressive apple and tangerine aromas open to supple, fruit-forward flavors that linger. Drink now. 500 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/448032/name/lange-pinot-gris-willamette-valley-reserve-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,448032
2016,88,$20,Pinot Gris Willamette Valley,Panther Creek,"Crisp and vibrant, with honeysuckle and melon flavors. Drink now. 2,500 cases made.","Magazine Issue Jul 31, 2018",https://www.winespectator.com/wine/wine-detail/id/454753/name/panther-creek-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,454753
2016,88,$20,Pinot Gris Willamette Valley,Raptor Ridge,"Crisp and precise, with easygoing pear and floral apricot flavors. Drink now. 1,700 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/447510/name/raptor-ridge-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,447510
2016,87,$18,Pinot Gris Chehalem Mountains,Carabella,"Delicate and demure, with pear and spice accents. Drink now. 1,050 cases made.","Magazine Issue Mar 31, 2018",https://www.winespectator.com/wine/wine-detail/id/448026/name/carabella-pinot-gris-chehalem-mountains-2016,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Pinot Gris,448026
2016,87,$12,Pinot Gris Oregon,Eola Hills,"Crisp and clean, with modest lemon-lime flavors. Drink now. 14,400 cases made.","Magazine Issue Jul 31, 2018",https://www.winespectator.com/wine/wine-detail/id/454733/name/eola-hills-pinot-gris-oregon-2016,['Oregon'],Wine Spectator,Pinot Gris,454733
2016,87,$16,Pinot Gris Willamette Valley,Montinore,"Delicate and quite floral, with appealing pear and apricot flavors. Drink now. 11,728 cases made.","Magazine Issue Mar 31, 2018",https://www.winespectator.com/wine/wine-detail/id/448047/name/montinore-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,448047
2016,87,$20,Pinot Gris Willamette Valley,Next,"Floral star fruit aromas lead to delicate, modest lemon and spice flavors. Drink now. 1,500 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/446153/name/next-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,446153
2016,87,$19,Pinot Gris Willamette Valley,Ponzi,"Crisp and easygoing, with modest lemon and melon flavors. Drink now. 20,000 cases made.","Magazine Issue Dec 15, 2017",https://www.winespectator.com/wine/wine-detail/id/443495/name/ponzi-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,443495
2016,87,$22,Pinot Gris Dundee Hills,Sokol Blosser,"Sleek and demure, with soft apricot and melon flavors. Drink now. 450 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/454732/name/sokol-blosser-pinot-gris-dundee-hills-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Gris,454732
2016,87,$20,Pinot Gris Willamette Valley,The Four Graces,"Offers easygoing, delicately crisp apricot and quince flavors. Drink now. 4,195 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/447484/name/the-four-graces-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,447484
2016,87,$18,Pinot Gris Willamette Valley,Torii Mor,"Sleek and precise, with expressive kiwifruit and pear aromas and crisp, stony flavors. Drink now. 1,200 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/443480/name/torii-mor-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,443480
2016,86,$15,Pinot Gris Oregon,A to Z Wineworks,"Expressive peach and nectarine aromas open to trim, slightly sour flavors. Drink now. 68,000 cases made.","Magazine Issue Dec 15, 2017",https://www.winespectator.com/wine/wine-detail/id/443493/name/a-to-z-wineworks-pinot-gris-oregon-2016,['Oregon'],Wine Spectator,Pinot Gris,443493
2016,86,$27,Pinot Gris Willamette Valley Backbone,King Estate,"Delicate but pretty, with citrus and dried hay notes. Drink now. 510 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/445507/name/king-estate-pinot-gris-willamette-valley-backbone-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,445507
2016,86,$14,Pinot Gris Willamette Valley,Wine By Joe,"Floral honeydew aromas lead to crisp yet discreet apple and spice flavors. Drink now. 15,000 cases made.","Magazine Issue Mar 31, 2018",https://www.winespectator.com/wine/wine-detail/id/447536/name/wine-by-joe-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,447536
2016,85,$15,Pinot Gris Umpqua Valley,Girardet,Appealing for the soft apple and citrus flavors. Drink now. 719 cases made.,Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/454776/name/girardet-pinot-gris-umpqua-valley-2016,"['Oregon', 'Southern Oregon', 'Umpqua Valley']",Wine Spectator,Pinot Gris,454776
2016,85,$19,Pinot Gris Willamette Valley,King Estate,"Pretty peach sorbet aromas open to soft, reticent citrus flavors. Drink now. 99,500 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/446147/name/king-estate-pinot-gris-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,446147
2016,88,$30,Riesling Eola-Amity Hills Nuthouse Master Series,Argyle,"Delicate and light, with low-key melon, citrus and blanched nut flavors. Drink now. 300 cases made.","Magazine Issue Dec 31, 2018",https://www.winespectator.com/wine/wine-detail/id/462236/name/argyle-riesling-eola-amity-hills-nuthouse-master-series-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Riesling,462236
2016,88,$30,Tail Feathers Rogue Valley,Corra,"Offers fragrant honeysuckle aromas and soft, supple apricot and spice flavors. Viognier, Muscat and Riesling. Drink now. 275 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/445557/name/corra-tail-feathers-rogue-valley-2016,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Riesling,445557
2016,93,$65,Brut Rosé Yamhill-Carlton Mineral Springs,Soter,"Elegance in a glass, with refined strawberry, blood orange and rose petal accents that build richness on a long finish. Drink now through 2022. 890 cases made.","Magazine Issue Dec 31, 2020",https://www.winespectator.com/wine/wine-detail/id/1270290/name/soter-brut-ros%C3%A9-yamhill-carlton-mineral-springs-2016,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Rosé Wines,1270290
2016,91,$65,Brut Rosé Willamette Valley,Roco,"Expressive and spirited, with vibrant cherry blossom, raspberry and toasted cinnamon flavors that build plushness on the long finish. Drink now. 142 cases made.",Magazine Issue Web Only - 2019,https://www.winespectator.com/wine/wine-detail/id/1237658/name/roco-brut-ros%C3%A9-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,1237658
2016,89,$50,Brut Rosé Willamette Valley Artisan Series,Argyle,"A pretty blush bubbly with bright cherry, cranberry and spice flavors that finish on a vibrant accent. Drink now. 2,252 cases made.","Magazine Issue Dec 31, 2020",https://www.winespectator.com/wine/wine-detail/id/1269893/name/argyle-brut-ros%C3%A9-willamette-valley-artisan-series-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,1269893
2016,89,$18,Pinot Noir Oregon Rosé Pink Link,Fischer-Biehl,"Floral and snappy, with appealing strawberry and watermelon flavors. Drink now. 800 cases made.","Magazine Issue Dec 15, 2017",https://www.winespectator.com/wine/wine-detail/id/443472/name/fischer-biehl-pinot-noir-oregon-ros%C3%A9-pink-link-2016,['Oregon'],Wine Spectator,Rosé Wines,443472
2016,89,$22,Pinot Noir Willamette Valley Rosé,Ponzi,"Sleek and crisp, with expressive watermelon and cherry flavors. Drink now. 1,000 cases made.","Magazine Issue Dec 15, 2017",https://www.winespectator.com/wine/wine-detail/id/443463/name/ponzi-pinot-noir-willamette-valley-ros%C3%A9-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,443463
2016,89,$25,Pinot Noir Willamette Valley Rose,Toil Oregon,"Zesty and focused, with floral strawberry and peach aromas and crisp, lively flavors. Drink now. 160 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/443468/name/toil-oregon-pinot-noir-willamette-valley-rose-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,443468
2016,88,$15,Rosé Oregon,A to Z Wineworks,"Expressive cinnamon candy aromas open to zesty, full-bodied cherry and spice flavors. Sangiovese. Drink now. 12,325 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/443464/name/a-to-z-wineworks-ros%C3%A9-oregon-2016,['Oregon'],Wine Spectator,Rosé Wines,443464
2016,88,$18,Grenache Umpqua Valley Rosé,Abacela,"Crisp and lively, with zesty raspberry and spice flavors. Drink now. 656 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/443496/name/abacela-grenache-umpqua-valley-ros%C3%A9-2016,"['Oregon', 'Southern Oregon', 'Umpqua Valley']",Wine Spectator,Rosé Wines,443496
2016,88,$22,Pinot Noir Dundee Hills Rosé Estate Cuvèe,Sokol Blosser,"Vibrant and snappy, with floral watermelon and tangerine aromas, and zesty flavors. Drink now. 5,300 cases made.","Magazine Issue Dec 15, 2017",https://www.winespectator.com/wine/wine-detail/id/443477/name/sokol-blosser-pinot-noir-dundee-hills-ros%C3%A9-estate-cuv%C3%A8e-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Rosé Wines,443477
2016,88,$60,Rosé Pinot Noir Eola-Amity Hills Blossom Ridge,Sokol Blosser,"Fun to sip, this is loaded with spiced nut and strawberry flavors that finish with a hint of sweetness. Drink now. 511 cases made.",Magazine Issue Web Only - 2020,https://www.winespectator.com/wine/wine-detail/id/1269987/name/sokol-blosser-ros%C3%A9-pinot-noir-eola-amity-hills-blossom-ridge-2016,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Rosé Wines,1269987
2016,84,$18,Pinot Noir Willamette Valley Rose,Torii Mor,Floral strawberry aromas lead to reticent watermelon flavors. Drink now. 500 cases made.,Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/443481/name/torii-mor-pinot-noir-willamette-valley-rose-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,443481
2016,83,$25,Pinot Noir Willamette Valley Rosé,Adelsheim,"Offers modest strawberry and mineral notes. Drink now. 1,237 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/443470/name/adelsheim-pinot-noir-willamette-valley-ros%C3%A9-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,443470
2016,81,$18,Pinot Noir Willamette Valley Rosé Whole Cluster,Willamette Valley Vineyards,"Soft and straightforward, with floral strawberry aromas and creamy, easygoing flavors. Drink now. 7,000 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/443479/name/willamette-valley-vineyards-pinot-noir-willamette-valley-ros%C3%A9-whole-cluster-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,443479
2016,80,$42,Rosé Pinot Noir Willamette Valley,Eola Hills,"Angular and unfocused, with offbeat and slightly tannic flavors. Drink now. 448 cases made.",Magazine Issue Web Only - 2019,https://www.winespectator.com/wine/wine-detail/id/1234128/name/eola-hills-ros%C3%A9-pinot-noir-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,1234128
2016,88,$28,Sauvignon Blanc Willamette Valley Croft,King Estate,"Delicately zesty, with easygoing lime and fresh hay accents. Drink now. 306 cases made.","Magazine Issue Dec 31, 2018",https://www.winespectator.com/wine/wine-detail/id/462249/name/king-estate-sauvignon-blanc-willamette-valley-croft-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Sauvignon Blanc,462249
2016,87,$20,Sauvignon Blanc Willamette Valley,J. Christopher,"Lively and easygoing, with citrus, dried hay and spice accents. Drink now. 1,058 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/454767/name/j.-christopher-sauvignon-blanc-willamette-valley-2016,"['Oregon', 'Willamette Valley']",Wine Spectator,Sauvignon Blanc,454767
2016,89,$85,Grand Cheval Oregon,Domaine Serene,"Tightly wound, with a firm backbone of tannins and acidity framed by demure red plum and spice flavors. Pinot Noir and Syrah. Best after 2020. 1,542 cases made.",Magazine Issue Web Only - 2020,https://www.winespectator.com/wine/wine-detail/id/1245068/name/domaine-serene-grand-cheval-oregon-2016,['Oregon'],Wine Spectator,Shiraz/Syrah,1245068
2016,83,$35,Syrah Applegate Valley Papa Joe's Private Stash,Plaisance Ranch,"Taut and chewy, with slight cherry and herb flavors. Best after 2020. 300 cases made.",Magazine Issue Web Only - 2020,https://www.winespectator.com/wine/wine-detail/id/1244566/name/plaisance-ranch-syrah-applegate-valley-papa-joe%27s-private-stash-2016,"['Oregon', 'Southern Oregon', 'Applegate Valley']",Wine Spectator,Shiraz/Syrah,1244566
2016,82,$35,Umpqua Valley,Père Ami,"Taut and a touch gamy, with moderate cherry and smoked meat accents. Grenache, Tempranillo and Syrah. Drink now. 500 cases made.",Magazine Issue Web Only - 2019,https://www.winespectator.com/wine/wine-detail/id/1235821/name/p%C3%A8re-ami-umpqua-valley-2016,"['Oregon', 'Southern Oregon', 'Umpqua Valley']",Wine Spectator,Shiraz/Syrah,1235821
2016,93,$50,Brut Dundee Hills Knudsen Vineyard,Argyle,"Luxurious aromas of caramel brioche and baked apple draw in vibrant accents of lemon verbena and fresh ginger, balancing out this crisp yet full-bodied bubbly. Pinot Noir and Chardonnay. Drink now. 932 cases made.","Magazine Issue Dec 31, 2020",https://www.winespectator.com/wine/wine-detail/id/1269895/name/argyle-brut-dundee-hills-knudsen-vineyard-2016,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Sparkling Wines,1269895
2016,93,$65,Brut Rosé Yamhill-Carlton Mineral Springs,Soter,"Elegance in a glass, with refined strawberry, blood orange and rose petal accents that build richness on a long finish. Drink now through 2022. 890 cases made.","Magazine Issue Dec 31, 2020",https://www.winespectator.com/wine/wine-detail/id/1270290/name/soter-brut-ros%C3%A9-yamhill-carlton-mineral-springs-2016,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Sparkling Wines,1270290
