vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,region,source,varietal,wine_id,Region
2020,81,$24,Pinot Gris Willamette Valley,Sokol Blosser,"Soft and simple, with hints of apple and tropical fruit. Drink now. 1,400 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1287992/name/sokol-blosser-pinot-gris-willamette-valley-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,1287992,
2020,89,$36,Brut Willamette Valley Bluebird Cuvée,Sokol Blosser,"Snappy and beautifully floral, with kiwi and lime flavors laced with nutty spices. Pinot Noir, Chardonnay, Riesling, Müller Thurgau and Muscat. Drink now. 1,720 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1292909/name/sokol-blosser-brut-willamette-valley-bluebird-cuv%C3%A9e-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Riesling,1292909,
2020,88,$30,Riesling Chehalem Mountains Corral Creek Vineyard,Chehalem,"Snappy and refreshing, with bright lemon verbena, orange blossom and melon flavors that linger. Drink now. 159 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288809/name/chehalem-riesling-chehalem-mountains-corral-creek-vineyard-2020,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Riesling,1288809,
2020,87,$16,Riesling Oregon,A to Z Wineworks,"A fun quaff, slightly sweet, but loaded with kiwi, quince and spiced nut flavors that linger on a lush finish. Drink now. 26,115 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1277557/name/a-to-z-wineworks-riesling-oregon-2020,['Oregon'],Wine Spectator,Riesling,1277557,
2020,90,$24,Pinot Noir Willamette Valley Rosé Bubbles,Planet Oregon,"A festive yet vibrant and well-built Pinot Noir, with lively strawberry, rose petal and stony mineral flavors that finish on a fresh upbeat accent. Drink now. 5,000 cases made.","Magazine Issue Dec 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1282005/name/planet-oregon-pinot-noir-willamette-valley-ros%C3%A9-bubbles-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,1282005,
2020,88,$28,Rosé Pinot Noir Eola-Amity Hills,Cristom,"Crisp and delicate, with pretty strawberry blossom and watermelon accents. Drink now. 321 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1279054/name/cristom-ros%C3%A9-pinot-noir-eola-amity-hills-2020,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Rosé Wines,1279054,
2020,88,$17,Grenache Rogue Valley Rosé,Del Rio,"Fresh and zesty, with lively watermelon, strawberry and spice flavors. Drink now. 1,196 cases made.","Magazine Issue Jul 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1277525/name/del-rio-grenache-rogue-valley-ros%C3%A9-2020,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Rosé Wines,1277525,
2020,88,$20,Rosé Oregon,Elouan,"This festive pink is easy to drink, with strawberry, quince and toasty spice accents. Drink now. 5,500 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1278041/name/elouan-ros%C3%A9-oregon-2020,['Oregon'],Wine Spectator,Rosé Wines,1278041,
2020,87,$17,Rosé GSM Rogue Valley,Quady North,"Offers zesty and savory watermelon and strawberry flavors. Grenache, Syrah and Mourvèdre. Drink now. 2,000 cases made.","Magazine Issue Jul 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1278468/name/quady-north-ros%C3%A9-gsm-rogue-valley-2020,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Rosé Wines,1278468,
2020,86,$16,Rosé Oregon,A to Z Wineworks,"Delicate and easygoing, with floral cherry and spice flavors Sangiovese, Syrah, Zinfandel, Tempranillo and Malbec. Drink now. 9,868 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1277558/name/a-to-z-wineworks-ros%C3%A9-oregon-2020,['Oregon'],Wine Spectator,Rosé Wines,1277558,
2020,87,$17,Rosé GSM Rogue Valley,Quady North,"Offers zesty and savory watermelon and strawberry flavors. Grenache, Syrah and Mourvèdre. Drink now. 2,000 cases made.","Magazine Issue Jul 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1278468/name/quady-north-ros%C3%A9-gsm-rogue-valley-2020,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Shiraz/Syrah,1278468,
2020,86,$16,Rosé Oregon,A to Z Wineworks,"Delicate and easygoing, with floral cherry and spice flavors Sangiovese, Syrah, Zinfandel, Tempranillo and Malbec. Drink now. 9,868 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1277558/name/a-to-z-wineworks-ros%C3%A9-oregon-2020,['Oregon'],Wine Spectator,Shiraz/Syrah,1277558,
2020,90,$24,Pinot Noir Willamette Valley Rosé Bubbles,Planet Oregon,"A festive yet vibrant and well-built Pinot Noir, with lively strawberry, rose petal and stony mineral flavors that finish on a fresh upbeat accent. Drink now. 5,000 cases made.","Magazine Issue Dec 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1282005/name/planet-oregon-pinot-noir-willamette-valley-ros%C3%A9-bubbles-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Sparkling Wines,1282005,
2020,89,$36,Brut Willamette Valley Bluebird Cuvée,Sokol Blosser,"Snappy and beautifully floral, with kiwi and lime flavors laced with nutty spices. Pinot Noir, Chardonnay, Riesling, Müller Thurgau and Muscat. Drink now. 1,720 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1292909/name/sokol-blosser-brut-willamette-valley-bluebird-cuv%C3%A9e-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Sparkling Wines,1292909,
2020,94,$58,Pinot Noir McMinnville Hyland Vineyard,Soléna,"Elegantly structured and stylish, with vibrant raspberry, orange peel, cinnamon and other baking spices. Builds richness and tension toward refined tannins. Drink now through 2030. 300 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288404/name/sol%C3%A9na-pinot-noir-mcminnville-hyland-vineyard-2020,"['Oregon', 'Willamette Valley', 'McMinnville']",Wine Spectator,Pinot Noir,1288404,
2020,93,$40,Pinot Noir Ribbon Ridge,Norris,"Supple and detailed, with multilayered red plum and pomegranate flavors highlighted by tea leaf and stony minerality as this builds tension toward refined tannins. Drink now through 2030. 477 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289910/name/norris-pinot-noir-ribbon-ridge-2020,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,1289910,
2020,93,$40,Pinot Noir Dundee Hills Estate,Stoller,"This lovely red is elegantly complex and polished, with expressive cherry and raspberry flavors that are highlighted by orange peel and dusky spice notes and unfurl on the long, lush finish. Drink now through 2030. 2,239 cases made.","Magazine Issue Oct 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1288819/name/stoller-pinot-noir-dundee-hills-estate-2020,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,1288819,
2020,92,$58,Pinot Noir Yamhill-Carlton Domaine Danielle Laurent,Soléna,"A structured red, with a lively backbone of acidity that powers deep black raspberry, dusky spice and black tea flavors, which build toward broad-shouldered tannins. Drink now through 2030. 500 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288402/name/sol%C3%A9na-pinot-noir-yamhill-carlton-domaine-danielle-laurent-2020,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1288402,
2020,90,$24,Pinot Noir Willamette Valley Rosé Bubbles,Planet Oregon,"A festive yet vibrant and well-built Pinot Noir, with lively strawberry, rose petal and stony mineral flavors that finish on a fresh upbeat accent. Drink now. 5,000 cases made.","Magazine Issue Dec 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1282005/name/planet-oregon-pinot-noir-willamette-valley-ros%C3%A9-bubbles-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1282005,
2020,90,$30,Pinot Noir Willamette Valley Grande Cuvée,Soléna,"Well-built if a bit angular, this Pinot offers appealing raspberry, dusky spice and black tea flavors that finish with a tannic bite. Best from 2023 through 2030. 4,000 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288401/name/sol%C3%A9na-pinot-noir-willamette-valley-grande-cuv%C3%A9e-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1288401,
2020,90,$55,Pinot Noir Yamhill-Carlton Shea Vineyard,Soléna,"Rather linear, revealing a tight beam of structure accented by hints of raspberry and dusky spice, with tannins that firm up the finish. Best after 2023. 250 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288403/name/sol%C3%A9na-pinot-noir-yamhill-carlton-shea-vineyard-2020,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1288403,
2020,89,$30,Pinot Noir Chehalem Mountains,Chehalem,"Tart and snappy, this opens with appealing raspberry and cherry flavors but loses steam midpalate, finishing with savory, slightly grippy tannins. Drink now through 2027. 3,000 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1288815/name/chehalem-pinot-noir-chehalem-mountains-2020,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Pinot Noir,1288815,
2020,89,$36,Brut Willamette Valley Bluebird Cuvée,Sokol Blosser,"Snappy and beautifully floral, with kiwi and lime flavors laced with nutty spices. Pinot Noir, Chardonnay, Riesling, Müller Thurgau and Muscat. Drink now. 1,720 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1292909/name/sokol-blosser-brut-willamette-valley-bluebird-cuv%C3%A9e-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1292909,
2020,88,$28,Rosé Pinot Noir Eola-Amity Hills,Cristom,"Crisp and delicate, with pretty strawberry blossom and watermelon accents. Drink now. 321 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1279054/name/cristom-ros%C3%A9-pinot-noir-eola-amity-hills-2020,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1279054,
2020,88,$32,Pinot Noir Rogue Valley,Del Rio,"Snappy and vibrant, with cherry, dried herb and spice notes that finish with a slight tannic bite. Drink now through 2026. 1,280 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1286082/name/del-rio-pinot-noir-rogue-valley-2020,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Pinot Noir,1286082,
2020,88,$22,Pinot Noir Oregon,Dough,"Easygoing but genuine to Pinot, with generous cherry and toasty spice flavors. Drink now through 2025. 9,000 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1284355/name/dough-pinot-noir-oregon-2020,['Oregon'],Wine Spectator,Pinot Noir,1284355,
2020,88,$20,Rosé Oregon,Elouan,"This festive pink is easy to drink, with strawberry, quince and toasty spice accents. Drink now. 5,500 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1278041/name/elouan-ros%C3%A9-oregon-2020,['Oregon'],Wine Spectator,Pinot Noir,1278041,
2020,88,$20,Pinot Noir Willamette Valley Inscription,King Estate,"Zesty and user-friendly, with snappy cherry, pomegranate and spicy herb flavors. Drink now through 2025. 9,000 cases made.","Magazine Issue Apr 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1285416/name/king-estate-pinot-noir-willamette-valley-inscription-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1285416,
2020,88,$20,Pinot Noir Umpqua Valley Parker's,Melrose,"Well-crafted and appealing, with lively plum and cherry flavors that are laced with a hint of fresh tarragon. Drink now through 2024. 4,500 cases made.","Magazine Issue Dec 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1278719/name/melrose-pinot-noir-umpqua-valley-parker%27s-2020,"['Oregon', 'Southern Oregon', 'Umpqua Valley']",Wine Spectator,Pinot Noir,1278719,
2020,88,$28/1500ml.,Pinot Noir Willamette Valley Evolution,Sokol Blosser,"Snappy and easygoing, with lively cherry and spice flavors that end on a refreshing note. Drink now through 2028. 24,850 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1285690/name/sokol-blosser-pinot-noir-willamette-valley-evolution-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1285690,
2020,87,$25,Pinot Noir Willamette Valley,Stoller,"Supple and appealing, with modest raspberry and cherry flavors laced with toasty spice. Drink now through 2028. 7,250 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288818/name/stoller-pinot-noir-willamette-valley-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1288818,
2020,86,$16,Pinot Noir Oregon,Firesteed,"Straightforward and unfussy, with modest cherry and spice flavors. Drink now. 120,000 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1284740/name/firesteed-pinot-noir-oregon-2020,['Oregon'],Wine Spectator,Pinot Noir,1284740,
2020,84,$24,Pinot Noir Willamette Valley Explicit Lyrics,Longplay,"Straightforward and tangy, with modest cherry and spiced herb flavors. Drink now through 2026. 475 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1287341/name/longplay-pinot-noir-willamette-valley-explicit-lyrics-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1287341,
2019,95,$100,Chardonnay Eola-Amity Hills Summum Seven Springs Estate,Evening Land,"Shows dimension and presence, with elegantly multilayered flavors of Meyer lemon, apple skin, yeasty lees and crushed stone that gather richness and steely opulence on the lingering finish. Drink now through 2023. 327 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287406/name/evening-land-chardonnay-eola-amity-hills-summum-seven-springs-estate-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1287406,
2019,94,$75,Chardonnay Eola-Amity Hills La Source Seven Springs Estate,Evening Land,"A wine of depth and presence, this Chardonnay offers an array of intriguing flavors, from apple and stony mineral to lemon verbena and blanched almond. Takes on richness toward the steely finish. Drink now through 2023. 838 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287410/name/evening-land-chardonnay-eola-amity-hills-la-source-seven-springs-estate-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1287410,
2019,94,$55,Chardonnay Eola-Amity Hills Lingua Franca Estate,Lingua Franca,"Takes time to reveal itself fully, slowly expanding and fleshing out with lemon verbena, nectarine, crushed stone and blanched almond accents that build richness on the savory, crisp finish. Drink now. 535 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1289286/name/lingua-franca-chardonnay-eola-amity-hills-lingua-franca-estate-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1289286,
2019,94,$60,Chardonnay Willamette Valley Bunker Hill,Lingua Franca,"This white has a delicate richness and complexity, offering supple Meyer lemon, orange blossom and spicy lees accents that dance on the vibrant finish. Drink now. 520 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1289285/name/lingua-franca-chardonnay-willamette-valley-bunker-hill-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1289285,
2019,93,$55,Chardonnay Willamette Valley Signature,Alexana,"Svelte and vibrant, with elegantly layered pear and apple skin flavors, which take on orange blossom accents as this glides on a sleek finish. Drink now. 261 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1291471/name/alexana-chardonnay-willamette-valley-signature-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1291471,
2019,93,$69,Chardonnay Dundee Hills Maresh,Arterberry Maresh,"Brisk and floral, with lemon blossom, lime and hints of briny minerality gliding on an agile finish. Drink now. 120 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289860/name/arterberry-maresh-chardonnay-dundee-hills-maresh-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1289860,
